auction_id,bidder_id,organization_type,budget_million_usd,priority_level,urgency_score,mission_type,technical_readiness,payload_mass_kg,time_sensitivity_days,strategic_importance,risk_factor,previous_launches,reliability_score,auction_date,launch_window_date,n_competitors,composite_score,is_winner,rank,budget_per_kg,urgency_time_ratio,readiness_reliability,priority_numeric,org_type_numeric
208,BID_208_1,Research,11.57,High,4,Weather Monitoring,7,4148,104,3,7,13,0.81,2026-04-18,2026-05-06,4,0.5396236559139785,0,4.0,2789.2960462873675,0.038461538461538464,0.567,3,2
208,BID_208_2,Government,16.79,High,10,Communications,8,1577,111,6,5,16,0.731,2026-04-18,2026-05-06,4,0.7635938792390405,0,2.0,10646.797717184527,0.09009009009009009,0.5848,3,3
208,BID_208_3,Emergency,16.6,Critical,8,GPS,9,3853,28,9,3,20,0.992,2026-04-18,2026-05-06,4,0.8466294458229943,1,1.0,4308.3311705164815,0.2857142857142857,0.8928,4,4
209,BID_209_0,Emergency,32.9,Critical,10,Earth Observation,10,4992,72,6,9,3,0.546,2027-01-18,2027-02-21,5,0.9149999999999999,1,1.0,6590.544871794872,0.1388888888888889,0.546,4,4
209,BID_209_1,Research,9.57,High,6,GPS,9,5000,18,1,5,32,1.0,2027-01-18,2027-02-21,5,0.5427203647416413,0,4.0,1914.0,0.3333333333333333,0.9,3,2
209,BID_209_2,Government,19.05,High,8,GPS,6,4683,17,7,5,10,0.751,2027-01-18,2027-02-21,5,0.684756838905775,0,3.0,4067.9051889814223,0.47058823529411764,0.4506,3,3
209,BID_209_3,Government,20.53,High,8,Scientific Research,5,2699,142,7,5,7,0.664,2027-01-18,2027-02-21,5,0.6860030395136778,0,2.0,7606.52093367914,0.056338028169014086,0.332,3,3
209,BID_209_4,Research,3.98,Low,6,Weather Monitoring,10,3053,117,5,5,39,1.0,2027-01-18,2027-02-21,5,0.4002431610942249,0,5.0,1303.6357680969538,0.05128205128205128,1.0,1,2
210,BID_210_0,Emergency,19.94,Critical,8,GPS,10,4124,45,9,1,12,0.665,2026-10-23,2026-12-09,4,0.8983034257748777,1,1.0,4835.111542192047,0.17777777777777778,0.665,4,4
210,BID_210_1,Research,4.91,High,4,Satellite Deployment,8,2231,48,8,7,7,0.869,2026-10-23,2026-12-09,4,0.5300611745513867,0,3.0,2200.806813088301,0.08333333333333333,0.6952,3,2
210,BID_210_2,Emergency,19.38,Critical,8,Emergency Response,7,4694,131,9,2,46,1.0,2026-10-23,2026-12-09,4,0.8575938009787928,0,2.0,4128.674904132936,0.061068702290076333,0.7,4,4
210,BID_210_3,Commercial,24.52,Low,3,ISS Resupply,6,2427,53,3,9,17,0.839,2026-10-23,2026-12-09,4,0.48,0,4.0,10103.007828594973,0.05660377358490566,0.5034,1,1
211,BID_211_0,Military,25.46,High,10,Scientific Research,8,729,70,6,6,1,0.595,2026-11-26,2026-12-03,3,0.8287763309076983,0,2.0,34924.554183813445,0.14285714285714285,0.476,3,5
211,BID_211_1,Commercial,18.17,Low,4,GPS,9,968,89,3,1,5,0.688,2026-11-26,2026-12-03,3,0.49397548831865185,0,3.0,18770.661157024795,0.0449438202247191,0.6192,1,1
211,BID_211_2,Emergency,26.11,Critical,9,Weather Monitoring,9,147,91,10,8,20,0.984,2026-11-26,2026-12-03,3,0.93,1,1.0,177619.04761904763,0.0989010989010989,0.8856,4,4
212,BID_212_0,Government,24.38,Medium,7,Satellite Deployment,10,679,147,9,2,25,0.827,2026-05-20,2026-06-02,3,0.77,1,1.0,35905.74374079529,0.047619047619047616,0.827,2,3
212,BID_212_1,Research,14.96,High,6,ISS Resupply,5,1805,48,7,7,18,0.874,2026-05-20,2026-06-02,3,0.6334044298605415,0,2.0,8288.08864265928,0.125,0.437,3,2
212,BID_212_2,Research,10.8,Low,3,Weather Monitoring,8,3641,86,10,3,22,0.92,2026-05-20,2026-06-02,3,0.460746513535685,0,3.0,2966.2180719582534,0.03488372093023256,0.7360000000000001,1,2
213,BID_213_0,Emergency,28.6,Critical,9,Earth Observation,8,2299,151,9,2,48,1.0,2026-10-21,2026-11-22,4,0.9108835341365463,1,1.0,12440.19138755981,0.059602649006622516,0.8,4,4
213,BID_213_1,Government,11.44,Low,9,Scientific Research,8,3589,30,10,6,29,0.993,2026-10-21,2026-11-22,4,0.5433534136546185,0,3.0,3187.517414321538,0.3,0.7944,1,3
213,BID_213_2,Research,6.09,Medium,6,Defense,10,4398,28,5,8,27,0.794,2026-10-21,2026-11-22,4,0.4770342910101946,0,4.0,1384.7203274215553,0.21428571428571427,0.794,2,2
213,BID_213_3,Emergency,32.37,Critical,9,Scientific Research,6,2560,70,9,5,36,0.874,2026-10-21,2026-11-22,4,0.905,0,2.0,12644.531249999998,0.12857142857142856,0.5244,4,4
214,BID_214_0,Commercial,19.54,Medium,5,Earth Observation,8,874,125,10,5,22,0.796,2026-02-24,2026-05-07,2,0.7050000000000001,1,1.0,22356.979405034326,0.04,0.6368,2,1
214,BID_214_1,Commercial,13.51,Low,5,Satellite Deployment,5,3891,52,3,7,2,0.545,2026-02-24,2026-05-07,2,0.44285056294779934,0,2.0,3472.1151374967876,0.09615384615384616,0.2725,1,1
215,BID_215_0,Emergency,22.42,Critical,10,Emergency Response,9,2271,94,7,3,5,0.774,2026-07-11,2026-10-01,4,0.807935724360266,0,2.0,9872.302950242183,0.10638297872340426,0.6966,4,4
215,BID_215_1,Military,49.63,Low,8,ISS Resupply,8,4477,11,9,2,0,0.552,2026-07-11,2026-10-01,4,0.6950000000000001,0,4.0,11085.548358275631,0.7272727272727273,0.44160000000000005,1,5
215,BID_215_2,Emergency,32.34,Critical,9,Earth Observation,10,4087,84,10,6,44,1.0,2026-07-11,2026-10-01,4,0.8629055007052187,1,1.0,7912.894543675068,0.10714285714285714,1.0,4,4
215,BID_215_3,Emergency,26.57,Critical,9,ISS Resupply,6,1206,10,6,1,44,1.0,2026-07-11,2026-10-01,4,0.7788404191013502,0,3.0,22031.50912106136,0.9,0.6,4,4
216,BID_216_0,Research,8.26,High,8,Communications,8,4512,55,2,5,49,1.0,2026-05-19,2026-07-26,2,0.5935018196522442,0,2.0,1830.6737588652481,0.14545454545454545,0.8,3,2
216,BID_216_1,Emergency,24.73,Critical,9,Satellite Deployment,5,1460,46,9,8,1,0.768,2026-05-19,2026-07-26,2,0.8800000000000001,1,1.0,16938.35616438356,0.1956521739130435,0.384,4,4
217,BID_217_0,Military,46.2,High,9,Satellite Deployment,7,164,33,9,8,47,1.0,2026-05-15,2026-06-28,3,0.825,1,1.0,281707.31707317074,0.2727272727272727,0.7,3,5
217,BID_217_1,Military,32.65,Medium,8,Satellite Deployment,8,3374,131,10,10,43,1.0,2026-05-15,2026-06-28,3,0.6666774891774893,0,3.0,9676.941315945465,0.061068702290076333,0.8,2,5
217,BID_217_2,Emergency,26.85,Critical,8,Satellite Deployment,9,255,115,8,9,4,0.62,2026-05-15,2026-06-28,3,0.7802922077922078,0,2.0,105294.11764705883,0.06956521739130435,0.558,4,4
218,BID_218_0,Emergency,33.25,Critical,10,GPS,8,3673,12,8,4,30,0.903,2026-10-01,2026-10-22,5,0.8904461056185196,1,1.0,9052.545603049279,0.8333333333333334,0.7224,4,4
218,BID_218_1,Research,5.53,High,7,Communications,9,2878,161,8,3,18,0.897,2026-10-01,2026-10-22,5,0.6033373523028696,0,4.0,1921.4732453092424,0.043478260869565216,0.8073,3,2
218,BID_218_2,Emergency,27.63,Critical,9,GPS,8,1427,166,8,2,42,1.0,2026-10-01,2026-10-22,5,0.8465661924282615,0,2.0,19362.29852838122,0.05421686746987952,0.8,4,4
218,BID_218_3,Research,11.8,Low,4,Scientific Research,9,4131,32,7,8,19,0.76,2026-10-01,2026-10-22,5,0.39613576079093327,0,5.0,2856.4512224642945,0.125,0.684,1,2
218,BID_218_4,Military,41.47,High,6,Satellite Deployment,7,2236,98,7,9,2,0.762,2026-10-01,2026-10-22,5,0.7399999999999999,0,3.0,18546.511627906977,0.061224489795918366,0.5334,3,5
219,BID_219_0,Military,25.39,Medium,7,ISS Resupply,9,1935,131,8,6,49,1.0,2026-09-09,2026-09-30,4,0.6091717541717541,0,2.0,13121.447028423772,0.05343511450381679,0.9,2,5
219,BID_219_1,Military,49.14,Medium,8,Scientific Research,10,4322,161,6,8,29,1.0,2026-09-09,2026-09-30,4,0.73,1,1.0,11369.736233225358,0.049689440993788817,1.0,2,5
219,BID_219_2,Commercial,22.09,Low,1,Technology Demonstration,9,934,150,1,9,6,0.61,2026-09-09,2026-09-30,4,0.3123829873829874,0,4.0,23650.963597430407,0.006666666666666667,0.549,1,1
219,BID_219_3,Commercial,9.94,Medium,2,GPS,6,2493,120,9,8,46,1.0,2026-09-09,2026-09-30,4,0.40056980056980057,0,3.0,3987.1640593662255,0.016666666666666666,0.6,2,1
220,BID_220_0,Government,18.91,High,6,ISS Resupply,6,3697,113,7,8,21,0.796,2026-12-29,2027-02-20,3,0.735,0,2.0,5114.958074114146,0.05309734513274336,0.4776,3,3
220,BID_220_1,Research,7.31,Medium,3,Weather Monitoring,7,3499,99,4,3,48,1.0,2026-12-29,2027-02-20,3,0.4516419883659439,0,3.0,2089.16833380966,0.030303030303030304,0.7,2,2
220,BID_220_2,Emergency,18.27,Critical,8,Scientific Research,8,3486,111,10,6,1,0.643,2026-12-29,2027-02-20,3,0.9015388683236384,1,1.0,5240.963855421687,0.07207207207207207,0.5144000000000001,4,4
221,BID_221_0,Commercial,12.82,High,3,GPS,8,1446,118,1,7,48,0.991,2026-10-23,2026-11-07,2,0.64,0,2.0,8865.836791147995,0.025423728813559324,0.7928000000000001,3,1
221,BID_221_1,Research,6.1,High,7,Satellite Deployment,10,4358,82,7,7,43,1.0,2026-10-23,2026-11-07,2,0.6689547581903276,1,1.0,1399.7246443322624,0.08536585365853659,1.0,3,2
222,BID_222_0,Commercial,11.5,Medium,3,Defense,9,1303,110,8,4,34,1.0,2026-07-11,2026-08-31,4,0.530142081069787,0,3.0,8825.786646201075,0.02727272727272727,0.9,2,1
222,BID_222_1,Military,23.93,High,9,GPS,10,3413,57,6,1,34,0.94,2026-07-11,2026-08-31,4,0.86,1,1.0,7011.426897157926,0.15789473684210525,0.94,3,5
222,BID_222_2,Research,8.45,Medium,7,Defense,7,1850,30,9,9,19,0.846,2026-07-11,2026-08-31,4,0.5432783117425826,0,2.0,4567.5675675675675,0.23333333333333334,0.5922,2,2
222,BID_222_3,Research,3.88,Low,3,Satellite Deployment,9,4953,73,4,5,46,1.0,2026-07-11,2026-08-31,4,0.33053489343919773,0,4.0,783.3636180092873,0.0410958904109589,0.9,1,2
223,BID_223_0,Government,20.4,Medium,10,Defense,7,1114,19,9,5,36,1.0,2026-03-03,2026-04-26,2,0.6964946168461051,0,2.0,18312.387791741472,0.5263157894736842,0.7,2,3
223,BID_223_1,Emergency,31.58,Critical,9,Communications,10,4864,151,10,4,22,0.81,2026-03-03,2026-04-26,2,0.9600000000000001,1,1.0,6492.598684210527,0.059602649006622516,0.81,4,4
224,BID_224_0,Research,8.17,Medium,3,GPS,9,4870,56,6,8,6,0.604,2026-08-13,2026-10-25,3,0.4195752427184466,0,3.0,1677.618069815195,0.05357142857142857,0.5436,2,2
224,BID_224_1,Emergency,27.34,Critical,9,ISS Resupply,5,609,115,9,4,28,0.803,2026-08-13,2026-10-25,3,0.8158980582524272,1,1.0,44893.26765188834,0.0782608695652174,0.4015,4,4
224,BID_224_2,Military,41.2,Medium,9,Technology Demonstration,9,4351,108,10,8,40,1.0,2026-08-13,2026-10-25,3,0.78,0,2.0,9469.087566076763,0.08333333333333333,0.9,2,5
225,BID_225_0,Emergency,18.35,Critical,8,Scientific Research,9,1141,131,7,9,33,0.865,2027-01-19,2027-03-29,5,0.7956659226190476,0,2.0,16082.383873794917,0.061068702290076333,0.7785,4,4
225,BID_225_1,Research,3.44,High,6,Emergency Response,5,1384,150,6,2,38,1.0,2027-01-19,2027-03-29,5,0.5269940476190476,0,4.0,2485.549132947977,0.04,0.5,3,2
225,BID_225_2,Commercial,18.28,Low,1,GPS,9,2472,17,9,3,7,0.681,2027-01-19,2027-03-29,5,0.480014880952381,0,5.0,7394.822006472492,0.058823529411764705,0.6129000000000001,1,1
225,BID_225_3,Government,26.88,High,7,Weather Monitoring,8,329,43,10,7,3,0.811,2027-01-19,2027-03-29,5,0.81,1,1.0,81702.12765957447,0.16279069767441862,0.6488,3,3
225,BID_225_4,Government,21.71,High,7,Communications,6,4104,7,10,6,4,0.801,2027-01-19,2027-03-29,5,0.7469159226190477,0,3.0,5289.961013645224,1.0,0.4806,3,3
226,BID_226_0,Government,14.12,Medium,9,Emergency Response,7,3190,128,7,3,32,1.0,2026-10-05,2026-12-24,5,0.6716666666666666,0,5.0,4426.332288401254,0.0703125,0.7,2,3
226,BID_226_1,Emergency,20.39,Critical,10,Emergency Response,6,2764,29,10,7,24,0.81,2026-10-05,2026-12-24,5,0.9156751652502362,1,1.0,7376.989869753979,0.3448275862068966,0.486,4,4
226,BID_226_2,Emergency,16.14,Critical,9,Defense,5,3729,78,7,1,36,1.0,2026-10-05,2026-12-24,5,0.8355099150141644,0,3.0,4328.238133547868,0.11538461538461539,0.5,4,4
226,BID_226_3,Government,20.62,High,9,ISS Resupply,10,4682,28,10,9,36,1.0,2026-10-05,2026-12-24,5,0.8533899905571294,0,2.0,4404.100811618966,0.32142857142857145,1.0,3,3
226,BID_226_4,Military,21.18,Medium,10,Communications,8,4217,11,10,3,1,0.592,2026-10-05,2026-12-24,5,0.8150000000000002,0,4.0,5022.527863410007,0.9090909090909091,0.4736,2,5
227,BID_227_0,Emergency,24.04,Critical,8,Defense,9,2724,109,6,8,1,0.612,2026-06-06,2026-08-26,3,0.790641680863146,1,1.0,8825.256975036711,0.07339449541284404,0.5508,4,4
227,BID_227_1,Research,14.21,Medium,6,Satellite Deployment,9,2699,104,5,2,7,0.864,2026-06-06,2026-08-26,3,0.5508659852356617,0,3.0,5264.91293071508,0.057692307692307696,0.7776,2,2
227,BID_227_2,Military,35.22,Low,7,Weather Monitoring,6,1596,72,7,5,26,0.964,2026-06-06,2026-08-26,3,0.6199999999999999,0,2.0,22067.669172932332,0.09722222222222222,0.5783999999999999,1,5
228,BID_228_0,Research,4.78,High,3,Satellite Deployment,7,3294,32,6,3,26,1.0,2026-12-12,2027-01-29,2,0.49078498293515355,0,2.0,1451.1232544019429,0.09375,0.7,3,2
228,BID_228_1,Government,29.3,Low,8,ISS Resupply,5,1759,68,10,4,31,0.963,2026-12-12,2027-01-29,2,0.665,1,1.0,16657.191586128483,0.11764705882352941,0.4815,1,3
229,BID_229_0,Commercial,24.04,Medium,3,Emergency Response,9,3434,23,8,1,26,0.95,2026-03-31,2026-05-11,5,0.5983487164695703,0,4.0,7000.582411182295,0.13043478260869565,0.855,2,1
229,BID_229_1,Commercial,22.36,Low,3,Defense,9,931,70,9,3,19,0.86,2026-03-31,2026-05-11,5,0.5112344966830112,0,5.0,24017.1858216971,0.04285714285714286,0.774,1,1
229,BID_229_2,Emergency,25.31,Critical,8,Defense,6,1266,102,7,4,34,1.0,2026-03-31,2026-05-11,5,0.8025064897605999,0,2.0,19992.10110584518,0.0784313725490196,0.6,4,4
229,BID_229_3,Military,34.67,High,9,Satellite Deployment,5,3906,165,7,1,3,0.81,2026-03-31,2026-05-11,5,0.8200000000000001,1,1.0,8876.088069636457,0.05454545454545454,0.405,3,5
229,BID_229_4,Emergency,17.79,Critical,9,Technology Demonstration,7,3214,96,10,9,18,0.694,2026-03-31,2026-05-11,5,0.7832809345255264,0,3.0,5535.158680771624,0.09375,0.48579999999999995,4,4
230,BID_230_0,Emergency,15.6,Critical,10,ISS Resupply,6,4658,78,7,10,32,1.0,2026-07-04,2026-07-22,2,0.8713366336633662,1,1.0,3349.0768570201803,0.1282051282051282,0.6,4,4
230,BID_230_1,Government,16.16,High,10,GPS,10,2241,122,7,6,21,0.773,2026-07-04,2026-07-22,2,0.865,0,2.0,7211.066488174922,0.08196721311475409,0.773,3,3
231,BID_231_0,Commercial,9.04,Medium,5,Emergency Response,5,178,179,3,7,35,1.0,2026-02-09,2026-03-05,4,0.4106976744186046,0,4.0,50786.51685393258,0.027932960893854747,0.5,2,1
231,BID_231_1,Emergency,34.4,Critical,9,Defense,5,735,144,9,2,22,1.0,2026-02-09,2026-03-05,4,0.9100000000000001,1,1.0,46802.72108843538,0.0625,0.5,4,4
231,BID_231_2,Emergency,16.88,Critical,10,GPS,8,1551,9,9,6,12,0.753,2026-02-09,2026-03-05,4,0.8126744186046512,0,2.0,10883.301096067053,1.1111111111111112,0.6024,4,4
231,BID_231_3,Research,11.07,Medium,8,Satellite Deployment,7,3031,56,2,10,40,0.991,2026-02-09,2026-03-05,4,0.4804505813953489,0,3.0,3652.259980204553,0.14285714285714285,0.6937,2,2
232,BID_232_0,Government,27.36,Medium,5,Weather Monitoring,8,1812,8,9,2,17,0.841,2026-05-31,2026-08-09,3,0.6970883882149047,0,2.0,15099.337748344371,0.625,0.6728000000000001,2,3
232,BID_232_1,Emergency,28.85,Critical,8,Defense,6,4734,179,10,3,4,0.716,2026-05-31,2026-08-09,3,0.905,1,1.0,6094.212082805238,0.0446927374301676,0.4296,4,4
232,BID_232_2,Commercial,21.76,High,2,Weather Monitoring,9,1967,140,5,4,43,0.937,2026-05-31,2026-08-09,3,0.6235615251299828,0,3.0,11062.531774275547,0.014285714285714285,0.8433,3,1
233,BID_233_0,Emergency,28.66,Critical,8,Earth Observation,10,524,89,9,5,7,0.774,2027-01-15,2027-04-03,4,0.925,1,1.0,54694.65648854962,0.0898876404494382,0.774,4,4
233,BID_233_1,Emergency,24.94,Critical,9,GPS,9,456,64,8,7,34,0.975,2027-01-15,2027-04-03,4,0.8825505931612004,0,2.0,54692.98245614035,0.140625,0.8775,4,4
233,BID_233_2,Commercial,17.36,Medium,4,Communications,7,770,153,1,4,44,1.0,2027-01-15,2027-04-03,4,0.4914305652477321,0,3.0,22545.454545454544,0.026143790849673203,0.7,2,1
233,BID_233_3,Commercial,16.41,Low,2,Communications,6,2797,86,2,2,1,0.654,2027-01-15,2027-04-03,4,0.3781437543614794,0,4.0,5867.000357525921,0.023255813953488372,0.3924,1,1
234,BID_234_0,Government,28.62,High,7,Communications,5,3979,68,6,6,33,1.0,2026-12-01,2027-02-26,2,0.7450000000000001,1,1.0,7192.762000502639,0.10294117647058823,0.5,3,3
234,BID_234_1,Commercial,18.53,Low,5,Technology Demonstration,8,883,167,8,10,7,0.596,2026-12-01,2027-02-26,2,0.4968623340321454,0,2.0,20985.27746319366,0.029940119760479042,0.4768,1,1
235,BID_235_0,Government,23.18,Medium,10,ISS Resupply,6,607,120,8,10,40,1.0,2026-02-18,2026-04-14,2,0.7400000000000002,1,1.0,38187.808896210874,0.08333333333333333,0.6,2,3
235,BID_235_1,Commercial,18.02,Low,1,Defense,5,2515,104,7,2,39,1.0,2026-02-18,2026-04-14,2,0.4493485763589301,0,2.0,7165.009940357852,0.009615384615384616,0.5,1,1
236,BID_236_0,Commercial,18.16,High,4,Earth Observation,8,3607,165,10,2,21,0.905,2026-12-04,2027-02-28,3,0.775,1,1.0,5034.654837815359,0.024242424242424242,0.7240000000000001,3,1
236,BID_236_1,Commercial,5.96,High,4,Defense,7,4915,56,2,2,0,0.679,2026-12-04,2027-02-28,3,0.5170484581497797,0,3.0,1212.614445574771,0.07142857142857142,0.4753,3,1
236,BID_236_2,Commercial,13.14,Medium,5,Communications,9,1132,170,9,5,22,0.846,2026-12-04,2027-02-28,3,0.6358920704845814,0,2.0,11607.773851590106,0.029411764705882353,0.7614,2,1
237,BID_237_0,Research,12.39,Medium,3,Satellite Deployment,6,2653,156,7,9,41,1.0,2026-05-07,2026-06-14,5,0.44440629011553273,0,4.0,4670.184696569921,0.019230769230769232,0.6,2,2
237,BID_237_1,Government,24.77,High,9,Defense,6,1307,127,10,6,18,0.791,2026-05-07,2026-06-14,5,0.7837323491655969,0,3.0,18951.798010711555,0.07086614173228346,0.4746,3,3
237,BID_237_2,Commercial,13.08,Low,5,Technology Demonstration,10,1284,21,4,9,35,1.0,2026-05-07,2026-06-14,5,0.42494223363286265,0,5.0,10186.915887850468,0.23809523809523808,1.0,1,1
237,BID_237_3,Emergency,28.35,Critical,9,Communications,6,1748,24,7,8,44,1.0,2026-05-07,2026-06-14,5,0.8474550706033376,0,2.0,16218.535469107552,0.375,0.6,4,4
237,BID_237_4,Emergency,31.16,Critical,10,GPS,9,4737,92,8,7,21,0.759,2026-05-07,2026-06-14,5,0.9349999999999999,1,1.0,6578.00295545704,0.10869565217391304,0.6831,4,4
238,BID_238_0,Research,12.15,High,3,Communications,10,1986,126,10,4,15,0.794,2026-02-22,2026-05-03,5,0.6436531130876747,0,3.0,6117.824773413898,0.023809523809523808,0.794,3,2
238,BID_238_1,Government,18.71,High,10,Earth Observation,6,3379,54,8,1,4,0.647,2026-02-22,2026-05-03,5,0.8081152054214317,1,1.0,5537.141166025452,0.18518518518518517,0.3882,3,3
238,BID_238_2,Military,23.61,High,6,Scientific Research,7,3707,56,8,1,1,0.57,2026-02-22,2026-05-03,5,0.7899999999999999,0,2.0,6369.0315619099,0.10714285714285714,0.39899999999999997,3,5
238,BID_238_3,Government,10.12,Medium,6,Communications,7,1527,93,7,3,12,0.626,2026-02-22,2026-05-03,5,0.5521579839051249,0,5.0,6627.373935821873,0.06451612903225806,0.4382,2,3
238,BID_238_4,Government,17.33,Medium,5,Satellite Deployment,10,1224,104,8,4,19,0.827,2026-02-22,2026-05-03,5,0.6435027530707327,0,4.0,14158.496732026144,0.04807692307692308,0.827,2,3
239,BID_239_0,Military,40.86,High,10,Earth Observation,10,635,37,7,4,12,0.78,2026-08-10,2026-09-07,4,0.875,1,1.0,64346.45669291339,0.2702702702702703,0.78,3,5
239,BID_239_1,Government,18.97,Medium,7,Technology Demonstration,8,2103,18,10,4,34,0.928,2026-08-10,2026-09-07,4,0.616067058247675,0,2.0,9020.446980504043,0.3888888888888889,0.7424000000000001,2,3
239,BID_239_2,Research,7.48,Medium,5,Communications,5,2394,39,9,10,31,0.873,2026-08-10,2026-09-07,4,0.43576603034752814,0,3.0,3124.4778613199665,0.1282051282051282,0.4365,2,2
239,BID_239_3,Commercial,6.46,Medium,4,Technology Demonstration,5,1471,137,7,9,23,0.88,2026-08-10,2026-09-07,4,0.39452520802741065,0,4.0,4391.570360299116,0.029197080291970802,0.44,2,1
240,BID_240_0,Government,23.36,High,9,Emergency Response,10,4153,128,10,7,40,1.0,2026-05-03,2026-06-20,5,0.7922713864306784,0,2.0,5624.84950638093,0.0703125,1.0,3,3
240,BID_240_1,Military,33.9,High,6,Communications,6,1762,122,9,4,19,0.818,2026-05-03,2026-06-20,5,0.775,0,3.0,19239.50056753689,0.04918032786885246,0.49079999999999996,3,5
240,BID_240_2,Emergency,32.27,Critical,10,Scientific Research,7,2185,147,7,2,18,0.813,2026-05-03,2026-06-20,5,0.9179793510324483,1,1.0,14768.87871853547,0.06802721088435375,0.5690999999999999,4,4
240,BID_240_3,Government,20.38,High,6,Technology Demonstration,5,3911,138,8,7,28,0.92,2026-05-03,2026-06-20,5,0.6402949852507375,0,5.0,5210.943492712861,0.043478260869565216,0.46,3,3
240,BID_240_4,Emergency,15.51,Critical,9,Emergency Response,7,2336,104,7,8,14,0.72,2026-05-03,2026-06-20,5,0.7443805309734512,0,4.0,6639.554794520548,0.08653846153846154,0.504,4,4
241,BID_241_0,Government,16.82,Medium,9,Defense,9,740,77,6,2,4,0.648,2026-08-03,2026-08-20,2,0.6515707133917397,0,2.0,22729.72972972973,0.11688311688311688,0.5832,2,3
241,BID_241_1,Military,31.96,High,7,GPS,6,2797,71,8,4,45,1.0,2026-08-03,2026-08-20,2,0.7850000000000001,1,1.0,11426.52842331069,0.09859154929577464,0.6,3,5
242,BID_242_0,Commercial,15.67,Medium,3,Weather Monitoring,7,3408,110,10,1,30,0.996,2026-11-06,2026-12-16,3,0.5584298365122616,0,2.0,4598.00469483568,0.02727272727272727,0.6971999999999999,2,1
242,BID_242_1,Research,12.18,High,6,Communications,6,1819,128,4,9,37,1.0,2026-11-06,2026-12-16,3,0.5537125340599455,0,3.0,6695.986805937328,0.046875,0.6,3,2
242,BID_242_2,Emergency,29.36,Critical,10,Emergency Response,7,803,87,9,7,13,0.762,2026-11-06,2026-12-16,3,0.9249999999999999,1,1.0,36562.88916562889,0.11494252873563218,0.5334,4,4
243,BID_243_0,Military,48.67,Low,7,Weather Monitoring,10,179,134,8,4,26,0.888,2026-08-11,2026-09-04,2,0.675,0,2.0,271899.4413407821,0.05223880597014925,0.888,1,5
243,BID_243_1,Emergency,18.92,Critical,10,Defense,7,2771,157,10,1,8,0.626,2026-08-11,2026-09-04,2,0.8121851243065543,1,1.0,6827.859978347167,0.06369426751592357,0.4382,4,4
244,BID_244_0,Military,20.23,High,10,Technology Demonstration,8,3223,59,6,9,24,0.797,2026-11-18,2027-02-13,4,0.7462809341233881,0,2.0,6276.760781880236,0.1694915254237288,0.6376000000000001,3,5
244,BID_244_1,Commercial,22.96,Low,3,Technology Demonstration,8,2595,30,3,2,43,1.0,2026-11-18,2027-02-13,4,0.48506971070059257,0,3.0,8847.784200385357,0.1,0.8,1,1
244,BID_244_2,Commercial,23.54,Low,5,Emergency Response,5,1629,57,2,7,18,0.742,2026-11-18,2027-02-13,4,0.4651237364935518,0,4.0,14450.583179864947,0.08771929824561403,0.371,1,1
244,BID_244_3,Government,28.69,Medium,10,Defense,5,3824,21,10,1,10,0.698,2026-11-18,2027-02-13,4,0.7950000000000002,1,1.0,7502.615062761506,0.47619047619047616,0.349,2,3
